"","X","id","menina","branco","cidade_id","escola_id","prof_id","name_muni","pib","prof_nome","prof_exp","inf","trtGrp","sala_pequena","sala_professor_integral","nota"
"808",808,808,1,0,14,"São Lourenço Do Piauí_4",47,"São Lourenço Do Piauí",4633.46923739916,"Adruzilo Moreira",21.7281345900242,3.86409683432657,3,0,1,53.3431616171023
"809",809,809,1,1,11,"Jurema_3",21,"Jurema",2736.02521851292,"Lucas Rocha",7.58718739497113,3.08827241110571,3,0,1,55.7542368038243
"810",810,810,1,1,11,"Jurema_3",21,"Jurema",2736.02521851292,"Lucas Rocha",7.58718739497113,3.08827241110571,3,0,1,84.4112204742248
"811",811,811,0,0,10,"Guaribas_3",14,"Guaribas",4178.51090409028,"Edilaine Gomes",21.3317437820798,5.0149735580078,2,1,0,80.294828529779
"812",812,812,1,1,10,"Guaribas_1",9,"Guaribas",4178.51090409028,"Bernardete Porto",13.9980199156403,3.21475862196924,3,0,1,74.8017596353526
"813",813,813,0,0,11,"Jurema_4",23,"Jurema",2736.02521851292,"Leiliane Pires",15.7545492729269,5.44270892261543,3,0,1,44.5756546441456
"814",814,814,1,0,3,"Brejo Do Piauí_3",85,"Brejo Do Piauí",3422.31586763709,"Lucélia Moura",19.9996340621498,5.90653672949772,3,0,1,46.5723646345349
"815",815,815,0,0,1,"Anísio De Abreu_2",4,"Anísio De Abreu",3732.89859734518,"Orestes Almeida",10.7226484829027,6.10256133803298,1,0,0,38.154226646047
"816",816,816,1,1,11,"Jurema_4",23,"Jurema",2736.02521851292,"Leiliane Pires",15.7545492729269,5.44270892261543,2,1,0,63.3285486344445
"817",817,817,1,0,11,"Jurema_3",21,"Jurema",2736.02521851292,"Lucas Rocha",7.58718739497113,3.08827241110571,3,0,1,52.4691200156575
"818",818,818,1,0,1,"Anísio De Abreu_3",6,"Anísio De Abreu",3732.89859734518,"Ferrer Farias",12.9344655500163,2.16808499275934,1,0,0,41.8762871948165
"819",819,819,0,1,14,"São Lourenço Do Piauí_1",41,"São Lourenço Do Piauí",4633.46923739916,"Eliseu da Cunha",10.0931249521493,2.85075163420226,3,0,1,42.7046001086464
"820",820,820,1,1,8,"Dom Inocêncio_4",127,"Dom Inocêncio",4110.47192881985,"Aramis Castro",14.9619007815093,6.89243675113251,1,0,0,56.9716597198891
"821",821,821,1,1,4,"Canto Do Buriti_1",88,"Canto Do Buriti",4236.55979260193,"Carlene Pereira",21.2832587573139,7.00057268058296,1,0,0,54.481857228695
"822",822,822,0,0,11,"Jurema_3",21,"Jurema",2736.02521851292,"Lucas Rocha",7.58718739497113,3.08827241110571,1,0,0,45.6589448074866
"823",823,823,1,0,11,"Jurema_1",18,"Jurema",2736.02521851292,"Nair Moura",15.2040349548981,8.06832217997777,2,1,0,75.6962217772349
"824",824,824,1,1,6,"Coronel José Dias_1",105,"Coronel José Dias",3999.82445163763,"Antonino Dias",9.08330224296365,3.15495059127743,2,1,0,84.972247770684
"825",825,825,1,0,7,"Dirceu Arcoverde_1",112,"Dirceu Arcoverde",5229.34802253056,"Lucas Pereira",20.2135553812721,7.99711333599123,3,0,1,59.3756539535595
"826",826,826,1,1,6,"Coronel José Dias_4",110,"Coronel José Dias",3999.82445163763,"Aldo Araújo",7.99981365137184,3.7293486817235,1,0,0,45.9873655626753
"827",827,827,1,1,12,"Pajeú Do Piauí_2",27,"Pajeú Do Piauí",3905.61081179791,"Igor Rocha",17.5509569822857,1.52640838862332,1,0,0,60.1107889089354
"828",828,828,1,1,13,"São Braz Do Piauí_3",38,"São Braz Do Piauí",3937.90914067858,"Marcela Campos",20.1083981500238,4.81469205380835,3,0,1,50.4473754334049
"829",829,829,1,1,15,"São Raimundo Nonato_3",54,"São Raimundo Nonato",5793.1325150633,"Eufrásio Ribeiro",22.4097591517827,7.3558175311566,1,0,0,80.8984314097123
"830",830,830,1,1,11,"Jurema_4",24,"Jurema",2736.02521851292,"Cauani Caldeira",13.9911725928001,5.44270892261543,1,0,0,73.2772508032479
"831",831,831,1,1,11,"Jurema_1",18,"Jurema",2736.02521851292,"Nair Moura",15.2040349548981,8.06832217997777,1,0,0,65.2038898180017
"832",832,832,1,0,11,"Jurema_3",22,"Jurema",2736.02521851292,"Lutero Fernandes",16.1002196103384,3.08827241110571,2,1,0,75.0712366678533
"833",833,833,0,1,7,"Dirceu Arcoverde_1",112,"Dirceu Arcoverde",5229.34802253056,"Lucas Pereira",20.2135553812721,7.99711333599123,3,0,1,61.0854843545923
"834",834,834,0,0,17,"Várzea Branca_1",64,"Várzea Branca",5149.20657941617,"Claudine Castro",17.7442402753488,4.77254351612335,1,0,0,44.2181928775009
"835",835,835,1,1,11,"Jurema_2",20,"Jurema",2736.02521851292,"Zelaci Pereira",14.5253106958483,3.44993278272548,3,0,1,42.7579995959452
"836",836,836,0,1,4,"Canto Do Buriti_2",91,"Canto Do Buriti",4236.55979260193,"Soraia Rodrigues",15.4236789332356,8.48047378158709,3,0,1,61.9158832986311
"837",837,837,1,1,14,"São Lourenço Do Piauí_4",47,"São Lourenço Do Piauí",4633.46923739916,"Adruzilo Moreira",21.7281345900242,3.86409683432657,1,0,0,66.5407355806468
"838",838,838,1,1,1,"Anísio De Abreu_3",5,"Anísio De Abreu",3732.89859734518,"Reis Jesus",15.4509366843661,2.16808499275934,3,0,1,64.6287762137594
"839",839,839,1,0,9,"Fartura Do Piauí_2",130,"Fartura Do Piauí",4776.25290722364,"Nicol Sales",20.4240059022297,3.05600120553119,1,0,0,44.5094519274849
"840",840,840,1,1,4,"Canto Do Buriti_1",89,"Canto Do Buriti",4236.55979260193,"Juno Araújo",20.6076298574722,7.00057268058296,3,0,1,55.4699337682041
"841",841,841,1,1,11,"Jurema_4",23,"Jurema",2736.02521851292,"Leiliane Pires",15.7545492729269,5.44270892261543,1,0,0,48.9432251153306
"842",842,842,1,1,11,"Jurema_3",21,"Jurema",2736.02521851292,"Lucas Rocha",7.58718739497113,3.08827241110571,1,0,0,51.5216486633999
"843",843,843,1,1,9,"Fartura Do Piauí_1",128,"Fartura Do Piauí",4776.25290722364,"Regina da Mota",13.8508804625565,4.38004030973914,3,0,1,68.2631697343175
"844",844,844,1,1,4,"Canto Do Buriti_1",89,"Canto Do Buriti",4236.55979260193,"Juno Araújo",20.6076298574722,7.00057268058296,1,0,0,47.9679393896294
"845",845,845,0,0,4,"Canto Do Buriti_4",94,"Canto Do Buriti",4236.55979260193,"Teodomiro Moreira",28.3224673547978,3.1287559622999,3,0,1,54.6857335511323
"846",846,846,1,0,7,"Dirceu Arcoverde_4",119,"Dirceu Arcoverde",5229.34802253056,"Geane da Mota",15.2914095842297,7.38042434614067,1,0,0,63.2694723473615
"847",847,847,0,1,13,"São Braz Do Piauí_1",33,"São Braz Do Piauí",3937.90914067858,"Zuleica Barbosa",13.9868448852501,3.51917686924285,1,0,0,53.5068725838168
"848",848,848,0,1,8,"Dom Inocêncio_1",120,"Dom Inocêncio",4110.47192881985,"Verdi da Cunha",13.4364360685505,2.9862234051959,2,1,0,54.3353836789158
"849",849,849,1,0,11,"Jurema_4",24,"Jurema",2736.02521851292,"Cauani Caldeira",13.9911725928001,5.44270892261543,1,0,0,58.0914082641444
"850",850,850,1,1,8,"Dom Inocêncio_4",127,"Dom Inocêncio",4110.47192881985,"Aramis Castro",14.9619007815093,6.89243675113251,3,0,1,65.3242513068382
"851",851,851,1,0,6,"Coronel José Dias_1",104,"Coronel José Dias",3999.82445163763,"Benevenuto Vieira",15.8793430149591,3.15495059127743,2,1,0,76.6895858842886
"852",852,852,1,0,6,"Coronel José Dias_2",107,"Coronel José Dias",3999.82445163763,"Abrão da Luz",11.078332136317,4.14461206831652,2,1,0,75.8654486731906
"853",853,853,0,1,1,"Anísio De Abreu_4",8,"Anísio De Abreu",3732.89859734518,"Leidemere Pinto",17.6868228932002,5.23468134668299,3,0,1,67.6475561127771
"854",854,854,1,0,12,"Pajeú Do Piauí_3",29,"Pajeú Do Piauí",3905.61081179791,"Armelim Oliveira",17.3304408763364,1.93848008258541,2,1,0,81.5751282044018
"855",855,855,0,1,12,"Pajeú Do Piauí_4",31,"Pajeú Do Piauí",3905.61081179791,"Nicol Moraes",15.6370915245334,3.66021920480037,1,0,0,65.8494997440796
"856",856,856,1,0,11,"Jurema_1",18,"Jurema",2736.02521851292,"Nair Moura",15.2040349548981,8.06832217997777,2,1,0,65.6037020446345
"857",857,857,1,1,11,"Jurema_1",17,"Jurema",2736.02521851292,"Judas da Luz",15.0209166187839,8.06832217997777,3,0,1,69.8148150070765
"858",858,858,0,1,9,"Fartura Do Piauí_4",135,"Fartura Do Piauí",4776.25290722364,"Varo Barbosa",20.1825508237164,7.04881362834772,3,0,1,64.420913032522
"859",859,859,1,1,6,"Coronel José Dias_4",111,"Coronel José Dias",3999.82445163763,"Juliano Mendes",1.9034575666293,3.7293486817235,2,1,0,76.9175880578509
"860",860,860,1,1,11,"Jurema_2",19,"Jurema",2736.02521851292,"Josiane Sales",14.6680630638913,3.44993278272548,1,0,0,80.7636307340431
"861",861,861,0,1,11,"Jurema_3",22,"Jurema",2736.02521851292,"Lutero Fernandes",16.1002196103384,3.08827241110571,1,0,0,53.440800451755
"862",862,862,1,1,17,"Várzea Branca_4",70,"Várzea Branca",5149.20657941617,"Isabéu Duarte",19.1640396110811,4.14534971985726,3,0,1,57.1633014758945
"863",863,863,1,0,11,"Jurema_3",22,"Jurema",2736.02521851292,"Lutero Fernandes",16.1002196103384,3.08827241110571,2,1,0,76.7699181740222
"864",864,864,0,1,3,"Brejo Do Piauí_4",86,"Brejo Do Piauí",3422.31586763709,"Junilvana Lima",9.21110629839347,6.16904372214133,3,0,1,66.8350743272582
"865",865,865,1,1,17,"Várzea Branca_1",64,"Várzea Branca",5149.20657941617,"Claudine Castro",17.7442402753488,4.77254351612335,1,0,0,60.987109044743
"866",866,866,1,0,10,"Guaribas_2",11,"Guaribas",4178.51090409028,"Grácio Moura",17.0017756186327,8.15784131087524,1,0,0,52.1323295272351
"867",867,867,0,1,4,"Canto Do Buriti_2",91,"Canto Do Buriti",4236.55979260193,"Soraia Rodrigues",15.4236789332356,8.48047378158709,3,0,1,55.7659400764464
"868",868,868,0,0,9,"Fartura Do Piauí_4",135,"Fartura Do Piauí",4776.25290722364,"Varo Barbosa",20.1825508237164,7.04881362834772,3,0,1,49.8412522253033
"869",869,869,1,0,6,"Coronel José Dias_1",104,"Coronel José Dias",3999.82445163763,"Benevenuto Vieira",15.8793430149591,3.15495059127743,2,1,0,84.8939249446042
"870",870,870,1,1,11,"Jurema_3",21,"Jurema",2736.02521851292,"Lucas Rocha",7.58718739497113,3.08827241110571,1,0,0,65.8084447567264
"871",871,871,1,0,17,"Várzea Branca_2",66,"Várzea Branca",5149.20657941617,"Aquino Silveira",5.37366472904942,5.13032284431646,2,1,0,52.8520409425274
"872",872,872,0,0,4,"Canto Do Buriti_3",92,"Canto Do Buriti",4236.55979260193,"Rolim das Neves",18.7583600420814,4.81312692415379,3,0,1,48.0340664248901
"873",873,873,1,1,11,"Jurema_2",20,"Jurema",2736.02521851292,"Zelaci Pereira",14.5253106958483,3.44993278272548,2,1,0,72.053029399735
"874",874,874,1,0,8,"Dom Inocêncio_1",121,"Dom Inocêncio",4110.47192881985,"Liara Rocha",14.3787347043176,2.9862234051959,3,0,1,52.9652823574253
"875",875,875,1,1,11,"Jurema_4",23,"Jurema",2736.02521851292,"Leiliane Pires",15.7545492729269,5.44270892261543,1,0,0,59.6376246349838
"876",876,876,0,0,7,"Dirceu Arcoverde_3",116,"Dirceu Arcoverde",5229.34802253056,"Samira Moraes",20.4839634871415,4.30250034481812,1,0,0,48.5058877388644
"877",877,877,0,0,3,"Brejo Do Piauí_2",82,"Brejo Do Piauí",3422.31586763709,"Russel Melo",23.3584772491682,2.9538563662512,1,0,0,48.6166119349265
"878",878,878,1,1,4,"Canto Do Buriti_4",95,"Canto Do Buriti",4236.55979260193,"Santelmo da Mota",12.0816431033349,3.1287559622999,1,0,0,54.964815176643
"879",879,879,1,1,8,"Dom Inocêncio_3",124,"Dom Inocêncio",4110.47192881985,"Zaíro Nunes",16.1350479225583,5.39694677603193,3,0,1,65.7335446328995
"880",880,880,0,0,8,"Dom Inocêncio_3",124,"Dom Inocêncio",4110.47192881985,"Zaíro Nunes",16.1350479225583,5.39694677603193,1,0,0,55.0408578981824
"881",881,881,0,0,11,"Jurema_4",24,"Jurema",2736.02521851292,"Cauani Caldeira",13.9911725928001,5.44270892261543,2,1,0,68.851256378882
"882",882,882,1,1,17,"Várzea Branca_2",67,"Várzea Branca",5149.20657941617,"Charbel Silveira",13.7059105444635,5.13032284431646,1,0,0,62.5292352100186
"883",883,883,1,0,1,"Anísio De Abreu_4",7,"Anísio De Abreu",3732.89859734518,"Zenira Castro",17.356765024678,5.23468134668299,2,1,0,73.2151381879383
"884",884,884,0,1,17,"Várzea Branca_2",66,"Várzea Branca",5149.20657941617,"Aquino Silveira",5.37366472904942,5.13032284431646,2,1,0,77.8081208328856
"885",885,885,1,1,1,"Anísio De Abreu_4",7,"Anísio De Abreu",3732.89859734518,"Zenira Castro",17.356765024678,5.23468134668299,3,0,1,73.427377786267
"886",886,886,0,1,4,"Canto Do Buriti_1",88,"Canto Do Buriti",4236.55979260193,"Carlene Pereira",21.2832587573139,7.00057268058296,1,0,0,49.2335443610197
"887",887,887,0,1,4,"Canto Do Buriti_4",95,"Canto Do Buriti",4236.55979260193,"Santelmo da Mota",12.0816431033349,3.1287559622999,1,0,0,46.282044019326
"888",888,888,1,1,16,"Tamboril Do Piauí_4",62,"Tamboril Do Piauí",4790.74232599722,"Osnilda das Neves",6.33863085283311,4.62526456794013,2,1,0,76.04270023538
"889",889,889,0,0,3,"Brejo Do Piauí_3",84,"Brejo Do Piauí",3422.31586763709,"Everalda da Conceição",8.0770594291796,5.90653672949772,3,0,1,62.0761926424835
"890",890,890,0,1,6,"Coronel José Dias_2",106,"Coronel José Dias",3999.82445163763,"Graciete Moura",15.2990029231434,4.14461206831652,3,0,1,49.4303860818004
"891",891,891,1,1,8,"Dom Inocêncio_2",122,"Dom Inocêncio",4110.47192881985,"Gladimira Ferreira",17.0421781410223,6.28903496023608,2,1,0,95.4615571701384
"892",892,892,0,0,9,"Fartura Do Piauí_3",132,"Fartura Do Piauí",4776.25290722364,"Balduíno Viana",15.2821494186017,5.50883055655879,2,1,0,74.1862509838145
"893",893,893,1,1,4,"Canto Do Buriti_3",92,"Canto Do Buriti",4236.55979260193,"Rolim das Neves",18.7583600420814,4.81312692415379,2,1,0,56.8499701832991
"894",894,894,1,0,14,"São Lourenço Do Piauí_4",47,"São Lourenço Do Piauí",4633.46923739916,"Adruzilo Moreira",21.7281345900242,3.86409683432657,3,0,1,70.7126392290124
"895",895,895,1,1,1,"Anísio De Abreu_4",7,"Anísio De Abreu",3732.89859734518,"Zenira Castro",17.356765024678,5.23468134668299,2,1,0,65.2450024449052
"896",896,896,0,1,5,"Caracol_2",98,"Caracol",3785.55929827932,"Alcibíades Lima",17.8370825147115,3.92166196604778,1,0,0,27.6459931521732
"897",897,897,1,0,1,"Anísio De Abreu_2",4,"Anísio De Abreu",3732.89859734518,"Orestes Almeida",10.7226484829027,6.10256133803298,1,0,0,48.5245189635219
"898",898,898,0,1,14,"São Lourenço Do Piauí_4",48,"São Lourenço Do Piauí",4633.46923739916,"Inessa Nogueira",17.1809415697227,3.86409683432657,3,0,1,68.4336235087036
"899",899,899,1,0,14,"São Lourenço Do Piauí_1",42,"São Lourenço Do Piauí",4633.46923739916,"Martino da Cunha",22.9467388290843,2.85075163420226,2,1,0,59.9347797949654
"900",900,900,0,0,6,"Coronel José Dias_1",105,"Coronel José Dias",3999.82445163763,"Antonino Dias",9.08330224296365,3.15495059127743,1,0,0,46.5607473187642
"901",901,901,1,1,11,"Jurema_1",18,"Jurema",2736.02521851292,"Nair Moura",15.2040349548981,8.06832217997777,2,1,0,76.7096703366766
"902",902,902,1,1,17,"Várzea Branca_3",68,"Várzea Branca",5149.20657941617,"Denise Vieira",10.7223245490219,8.56625305223999,3,0,1,70.8878164298532
"903",903,903,1,0,6,"Coronel José Dias_2",107,"Coronel José Dias",3999.82445163763,"Abrão da Luz",11.078332136317,4.14461206831652,1,0,0,49.9633818913898
"904",904,904,0,0,7,"Dirceu Arcoverde_1",113,"Dirceu Arcoverde",5229.34802253056,"Estéfani da Paz",9.98113322070371,7.99711333599123,3,0,1,65.4952944764038
"905",905,905,0,1,11,"Jurema_4",24,"Jurema",2736.02521851292,"Cauani Caldeira",13.9911725928001,5.44270892261543,3,0,1,54.2708488515804
"906",906,906,0,0,14,"São Lourenço Do Piauí_4",48,"São Lourenço Do Piauí",4633.46923739916,"Inessa Nogueira",17.1809415697227,3.86409683432657,2,1,0,58.3916392126463
"907",907,907,1,0,7,"Dirceu Arcoverde_1",112,"Dirceu Arcoverde",5229.34802253056,"Lucas Pereira",20.2135553812721,7.99711333599123,1,0,0,59.9893235573106
"908",908,908,1,0,1,"Anísio De Abreu_4",8,"Anísio De Abreu",3732.89859734518,"Leidemere Pinto",17.6868228932002,5.23468134668299,1,0,0,60.0988830709159
"909",909,909,1,1,6,"Coronel José Dias_3",109,"Coronel José Dias",3999.82445163763,"Fabrícia da Conceição",17.6026165273353,6.84518696185051,1,0,0,61.4042588054048
"910",910,910,1,0,6,"Coronel José Dias_1",104,"Coronel José Dias",3999.82445163763,"Benevenuto Vieira",15.8793430149591,3.15495059127743,2,1,0,77.2208584837625
"911",911,911,1,0,11,"Jurema_3",22,"Jurema",2736.02521851292,"Lutero Fernandes",16.1002196103384,3.08827241110571,1,0,0,54.1729093306298
"912",912,912,1,1,10,"Guaribas_3",13,"Guaribas",4178.51090409028,"Marilde Moraes",11.7895275862946,5.0149735580078,1,0,0,42.7417765741804
"913",913,913,1,1,14,"São Lourenço Do Piauí_3",46,"São Lourenço Do Piauí",4633.46923739916,"Vitorino da Luz",18.0311831356148,6.31052772889975,3,0,1,58.2100351554568
"914",914,914,1,1,15,"São Raimundo Nonato_3",54,"São Raimundo Nonato",5793.1325150633,"Eufrásio Ribeiro",22.4097591517827,7.3558175311566,1,0,0,71.9830210320327
"915",915,915,0,1,7,"Dirceu Arcoverde_4",119,"Dirceu Arcoverde",5229.34802253056,"Geane da Mota",15.2914095842297,7.38042434614067,2,1,0,83.0960592099162
"916",916,916,1,1,17,"Várzea Branca_2",67,"Várzea Branca",5149.20657941617,"Charbel Silveira",13.7059105444635,5.13032284431646,3,0,1,48.8532586708571
"917",917,917,1,1,14,"São Lourenço Do Piauí_4",47,"São Lourenço Do Piauí",4633.46923739916,"Adruzilo Moreira",21.7281345900242,3.86409683432657,2,1,0,81.1490867333576
"918",918,918,1,1,6,"Coronel José Dias_1",104,"Coronel José Dias",3999.82445163763,"Benevenuto Vieira",15.8793430149591,3.15495059127743,2,1,0,78.6679331243012
"919",919,919,1,0,11,"Jurema_2",19,"Jurema",2736.02521851292,"Josiane Sales",14.6680630638913,3.44993278272548,2,1,0,60.5864240590262
"920",920,920,0,0,3,"Brejo Do Piauí_3",84,"Brejo Do Piauí",3422.31586763709,"Everalda da Conceição",8.0770594291796,5.90653672949772,3,0,1,52.486210180508
"921",921,921,1,1,14,"São Lourenço Do Piauí_4",48,"São Lourenço Do Piauí",4633.46923739916,"Inessa Nogueira",17.1809415697227,3.86409683432657,2,1,0,99.7944964641564
"922",922,922,1,1,8,"Dom Inocêncio_4",126,"Dom Inocêncio",4110.47192881985,"Lucineri da Rocha",20.1158380102473,6.89243675113251,2,1,0,81.4531288120841
"923",923,923,0,0,11,"Jurema_2",19,"Jurema",2736.02521851292,"Josiane Sales",14.6680630638913,3.44993278272548,2,1,0,59.9005571628783
"924",924,924,1,0,6,"Coronel José Dias_2",106,"Coronel José Dias",3999.82445163763,"Graciete Moura",15.2990029231434,4.14461206831652,1,0,0,50.2008567266201
"925",925,925,0,1,13,"São Braz Do Piauí_3",38,"São Braz Do Piauí",3937.90914067858,"Marcela Campos",20.1083981500238,4.81469205380835,1,0,0,70.3375747882373
"926",926,926,0,1,1,"Anísio De Abreu_3",5,"Anísio De Abreu",3732.89859734518,"Reis Jesus",15.4509366843661,2.16808499275934,1,0,0,49.5034279373741
"927",927,927,1,1,3,"Brejo Do Piauí_3",85,"Brejo Do Piauí",3422.31586763709,"Lucélia Moura",19.9996340621498,5.90653672949772,1,0,0,83.1064826173297
"928",928,928,1,0,6,"Coronel José Dias_2",106,"Coronel José Dias",3999.82445163763,"Graciete Moura",15.2990029231434,4.14461206831652,1,0,0,33.1602350922146
"929",929,929,1,0,7,"Dirceu Arcoverde_3",116,"Dirceu Arcoverde",5229.34802253056,"Samira Moraes",20.4839634871415,4.30250034481812,2,1,0,66.0990309105561
"930",930,930,1,0,10,"Guaribas_3",13,"Guaribas",4178.51090409028,"Marilde Moraes",11.7895275862946,5.0149735580078,1,0,0,61.7966330832906
"931",931,931,1,0,4,"Canto Do Buriti_3",93,"Canto Do Buriti",4236.55979260193,"Rúbia Duarte",14.5796305464734,4.81312692415379,3,0,1,59.186809482471
"932",932,932,1,0,1,"Anísio De Abreu_1",1,"Anísio De Abreu",3732.89859734518,"Amélia Fogaça",15.7970665669098,6.65894605774353,1,0,0,48.0784328174406
"933",933,933,0,1,7,"Dirceu Arcoverde_2",114,"Dirceu Arcoverde",5229.34802253056,"Benvindo Viana",19.4297907025963,5.17095785922312,1,0,0,37.2099927764511
"934",934,934,1,1,17,"Várzea Branca_2",66,"Várzea Branca",5149.20657941617,"Aquino Silveira",5.37366472904942,5.13032284431646,1,0,0,81.8255678876907
"935",935,935,0,0,6,"Coronel José Dias_4",111,"Coronel José Dias",3999.82445163763,"Juliano Mendes",1.9034575666293,3.7293486817235,2,1,0,61.0727807809566
"936",936,936,1,0,16,"Tamboril Do Piauí_1",56,"Tamboril Do Piauí",4790.74232599722,"Clareana Rodrigues",21.4694844995227,4.21458534344643,1,0,0,55.1324784220405
"937",937,937,0,1,11,"Jurema_4",23,"Jurema",2736.02521851292,"Leiliane Pires",15.7545492729269,5.44270892261543,1,0,0,56.5891820578502
"938",938,938,0,1,11,"Jurema_4",23,"Jurema",2736.02521851292,"Leiliane Pires",15.7545492729269,5.44270892261543,3,0,1,70.3671803168641
"939",939,939,1,0,8,"Dom Inocêncio_1",121,"Dom Inocêncio",4110.47192881985,"Liara Rocha",14.3787347043176,2.9862234051959,2,1,0,73.5815509771889
"940",940,940,1,0,8,"Dom Inocêncio_2",123,"Dom Inocêncio",4110.47192881985,"Torcato Lopes",12.9997227037483,6.28903496023608,2,1,0,81.0904979691375
"941",941,941,0,0,6,"Coronel José Dias_2",107,"Coronel José Dias",3999.82445163763,"Abrão da Luz",11.078332136317,4.14461206831652,1,0,0,46.2706781927232
"942",942,942,0,1,11,"Jurema_4",24,"Jurema",2736.02521851292,"Cauani Caldeira",13.9911725928001,5.44270892261543,2,1,0,72.5327949384894
"943",943,943,1,1,17,"Várzea Branca_4",71,"Várzea Branca",5149.20657941617,"Mirza Alves",13.2442594176171,4.14534971985726,3,0,1,73.1163576659474
"944",944,944,0,1,1,"Anísio De Abreu_3",5,"Anísio De Abreu",3732.89859734518,"Reis Jesus",15.4509366843661,2.16808499275934,3,0,1,63.0044943792678
"945",945,945,1,0,5,"Caracol_2",99,"Caracol",3785.55929827932,"Omer Duarte",12.337119808176,3.92166196604778,3,0,1,68.3500179650335
"946",946,946,1,0,1,"Anísio De Abreu_3",6,"Anísio De Abreu",3732.89859734518,"Ferrer Farias",12.9344655500163,2.16808499275934,1,0,0,45.905817495218
"947",947,947,0,1,12,"Pajeú Do Piauí_4",32,"Pajeú Do Piauí",3905.61081179791,"Genésio Cavalcanti",16.4415810076643,3.66021920480037,2,1,0,78.398945478596
"948",948,948,1,1,4,"Canto Do Buriti_4",94,"Canto Do Buriti",4236.55979260193,"Teodomiro Moreira",28.3224673547978,3.1287559622999,3,0,1,72.9537374948562
"949",949,949,1,0,17,"Várzea Branca_3",68,"Várzea Branca",5149.20657941617,"Denise Vieira",10.7223245490219,8.56625305223999,3,0,1,65.9464380724159
"950",950,950,1,1,6,"Coronel José Dias_2",107,"Coronel José Dias",3999.82445163763,"Abrão da Luz",11.078332136317,4.14461206831652,1,0,0,54.6581632324518
"951",951,951,1,0,14,"São Lourenço Do Piauí_1",42,"São Lourenço Do Piauí",4633.46923739916,"Martino da Cunha",22.9467388290843,2.85075163420226,1,0,0,55.58681582473
"952",952,952,1,1,11,"Jurema_2",19,"Jurema",2736.02521851292,"Josiane Sales",14.6680630638913,3.44993278272548,1,0,0,57.0362479245207
"953",953,953,0,1,4,"Canto Do Buriti_1",88,"Canto Do Buriti",4236.55979260193,"Carlene Pereira",21.2832587573139,7.00057268058296,1,0,0,45.1410360406464
"954",954,954,1,1,2,"Bonfim Do Piauí_3",76,"Bonfim Do Piauí",5704.73948948163,"Karen Castro",14.4258204989074,1.31599744993037,2,1,0,66.4283270616952
"955",955,955,1,0,1,"Anísio De Abreu_4",8,"Anísio De Abreu",3732.89859734518,"Leidemere Pinto",17.6868228932002,5.23468134668299,2,1,0,67.9001665270639
"956",956,956,0,0,17,"Várzea Branca_4",70,"Várzea Branca",5149.20657941617,"Isabéu Duarte",19.1640396110811,4.14534971985726,1,0,0,46.0879550705538
"957",957,957,0,0,14,"São Lourenço Do Piauí_1",42,"São Lourenço Do Piauí",4633.46923739916,"Martino da Cunha",22.9467388290843,2.85075163420226,1,0,0,40.6665302925262
"958",958,958,1,1,14,"São Lourenço Do Piauí_1",41,"São Lourenço Do Piauí",4633.46923739916,"Eliseu da Cunha",10.0931249521493,2.85075163420226,2,1,0,67.3645328591298
"959",959,959,1,0,14,"São Lourenço Do Piauí_3",46,"São Lourenço Do Piauí",4633.46923739916,"Vitorino da Luz",18.0311831356148,6.31052772889975,3,0,1,62.7176860491447
"960",960,960,1,0,12,"Pajeú Do Piauí_2",27,"Pajeú Do Piauí",3905.61081179791,"Igor Rocha",17.5509569822857,1.52640838862332,2,1,0,60.9838129689847
"961",961,961,1,1,12,"Pajeú Do Piauí_2",27,"Pajeú Do Piauí",3905.61081179791,"Igor Rocha",17.5509569822857,1.52640838862332,3,0,1,62.2004099351646
"962",962,962,1,1,8,"Dom Inocêncio_3",124,"Dom Inocêncio",4110.47192881985,"Zaíro Nunes",16.1350479225583,5.39694677603193,2,1,0,55.2119697707783
"963",963,963,0,1,6,"Coronel José Dias_2",106,"Coronel José Dias",3999.82445163763,"Graciete Moura",15.2990029231434,4.14461206831652,1,0,0,64.0418811299462
"964",964,964,0,1,11,"Jurema_4",23,"Jurema",2736.02521851292,"Leiliane Pires",15.7545492729269,5.44270892261543,2,1,0,69.6658830964489
"965",965,965,1,0,3,"Brejo Do Piauí_3",84,"Brejo Do Piauí",3422.31586763709,"Everalda da Conceição",8.0770594291796,5.90653672949772,2,1,0,82.1530115389033
"966",966,966,0,0,11,"Jurema_4",23,"Jurema",2736.02521851292,"Leiliane Pires",15.7545492729269,5.44270892261543,3,0,1,43.2511816790085
"967",967,967,1,1,6,"Coronel José Dias_3",109,"Coronel José Dias",3999.82445163763,"Fabrícia da Conceição",17.6026165273353,6.84518696185051,3,0,1,32.9250707217378
"968",968,968,1,1,16,"Tamboril Do Piauí_1",57,"Tamboril Do Piauí",4790.74232599722,"Rosimere Pereira",15.4425008505274,4.21458534344643,2,1,0,85.0508820591855
"969",969,969,0,0,11,"Jurema_1",18,"Jurema",2736.02521851292,"Nair Moura",15.2040349548981,8.06832217997777,1,0,0,47.7968491465096
"970",970,970,1,0,12,"Pajeú Do Piauí_1",26,"Pajeú Do Piauí",3905.61081179791,"Rosário Gonçalves",25.2518090756008,2.99624831112166,1,0,0,38.3200113090174
